"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lebanon","LBN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","18940000","20740000","34510000","34410000","49210000","68810000","88710000","88070000","44360000","59760000","97960000","196953721.299011","324853721.299011","472438404.00837","1278779274.2088","1201657395.05357","1302637357.53348","1568757397.60308","1834870374.42738","1531465755.95693","1588205525.09732","1516369834.96214","2608112387.90665","1902514181.03933","671561118.045914","1073816432.33743","488025337.296491","367936835.534622","977818288.005813","938168478.460851","659919197.336786","1275464679.79802","1496426395.97399","2260307073.28081","3884169190.93785","4533332055.45183","5931870344.18894","5976350366.99624","6556252940.30681","7775632525.38118","5943660563.32523","5013809926.9086","7243825141.93422","12519443025.1835","11734571067.1426","11887084571.4448","13376441661.3303","12909941415.2772","20244477609.5729","29102898320.779","31514110354.516","33740586419.4963","37185578898.8942","36748028547.6784","39547131616.6926","38756070536.9734","43338023085.564","43455209096.3304","40561232242.3956","",
"Liberia","LBR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","18718548.4175995","19188682.3130794","17169646.9241552","27344992.9595804","18021337.9769553","54979005.5572829","5450000","8336710.57251288","6473031.07454914","20396000","3476406.287093","1517968.3655536","2660463.93404523","509559.83203053","380370.873760278","7876424.92180724","","1307912.92966571","977250.15468808","2362459.63713964","5069083.03175315","28088832.6574782","376466.932784226","419970.618712491","616574.620713446","431082.305644592","267707.367815772","480275.980603404","3298470.65155747","7376738.87371289","18742650.4077665","25395460.7689592","71989512.763969","119359165.225347","160860063.211478","372457051.883517","444654422.594885","510682930.551263","581160813.652311","604745997.945312","522056268.831349","574780752.726986","595040802.503528","600732858.554034","560299001.752168","",
"Libya","LBY","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","82390000","86960000","93360000","114960000","154960000","178070000","271370000","317370000","453480000","832280000","1504830000","2572846875.85532","2832157733.02921","2023786326.08395","3511095073.22518","2094970778.02799","3106417462.33577","4786436864.10687","4104834383.39669","6344362846.0913","13090546307.9972","9002894783.5525","7059472817.61373","5218726210.92303","3634166621.28492","5903882864.67487","5953175899.35538","5838013263.06232","4321582449.43548","4332664606.93353","5839218009.41799","5695038374.17214","6182335579.63343","5883950865.8219","5968745583.59599","6022971792.46293","6025287388.27089","5997016463.55943","7269651121.13937","7279715419.8995","12460813672.1936","14800498167.688","14307395986.3199","19583981090.3657","25688799996.5342","39507846087.0983","59289245805.3908","79404719623.8923","92313250982.7632","98725249656.6527","99645217630.9596","104797310730.736","118407554175.811","115197366460.03","89092950486.7895","73674594284.0862","65894316968.8814","74556002682.1686","80529462282.1665","",
"St. Lucia","LCA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","8124074.0741272","8287427.03002546","7611783.64444343","8211031.07454914","8870469.55976597","12380000","12650000","25110000","30800000","32650000","38210000","44589868.4042054","48746647.3558483","55461256.7547128","60037821.2318872","57790724.1282155","63090887.4909325","56140803.4142806","60981753.4864643","70614752.0453442","74515079.3235162","78828583.5046657","88936538.4132027","93892175.2611735","106902191.800399","132539594.875514","116387878.787697","134538725.293094","153719597.544505","142774402.813669","174798934.462151","206256181.499737","213433689.006085","231967199.010973","192222634.629787","257658514.613209","317540361.620252","305519500.768958","321767417.204396","285824309.747523","",
"Latin America & Caribbean","LCN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","101260000","90000000","85000000","75000000","52000000","73000000","43000000","55000000","52000000","40000000","42740000","50332571.5216683","59464611.0567989","86601218.4283747","77591855.6463244","57431406.4440441","92329947.3857977","292587750.867411","397637473.66299","516897466.808891","245500000","327356314.48164","351491004.173597","296950981.540859","510767497.236855","451156414.762742","352600000","279056052.717445","221921112.621281","244209606.53928","422912156.606109","685128999.127437","926530104.362891","1629333224.56765","2045708229.59899","2087724671.18954","1961549366.43698","2024140356.90385","1979765808.94518","1635546217.42514","1039004779.84766","1286808046.33814","1630952754.12207","2264929820.89601","2131906401.49586","2649511714.26121","2726202557.18232","3379531319.25438","2468702083.33783","4616053405.83902","6709723941.93013","6247923422.3814","6377644967.274","6611350278.0129","7315701487.5645","6543431215.10578","5188554799.83484","7030555455.01321","6100102144.08238","",
"Lower middle income","LMC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","50268480.6509681","43395441.1150538","47535431.3966519","66677059.626642","48576065.2448819","43520456.9420035","60259785.2066591","67531269.4179234","56281272.4899409","48997753.0422898","72373876.7409768","115039950.793174","157486270.573515","252685722.758019","372621134.593571","456739363.843931","460505560.802494","571737996.47036","575080928.099238","499556717.197989","417891096.032125","386488996.575835","406370215.02663","460333705.204936","501504280.465691","519112382.337922","658398857.435047","1002760338.36274","971530251.526022","1179798532.21839","1070956652.76529","919085914.949344","1027908707.57333","1055235433.00087","1070831062.14794","997431660.022088","925195318.767947","657668309.282079","728527649.979486","",
"Late-demographic dividend","LTE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45336254.8984559","350321504.52933","525483756.990845","757049202.114376","772245854.778037","1009945055.69708","1409131828.8124","1195011402.15841","1311549165.14878","1617720690.95004","2349320663.55608","3371975675.09856","3512582285.5297","3720240764.65712","5654412424.49407","7556624555.98187","6280463644.40104","6419825000.76033","6335525173.96233","7915367834.38474","8218172677.06854","7847284480.62758","8503938563.48084","1498930153.84852","2385581554.6003","4207233313.3316","5531287546.50459","",
"Luxembourg","LUX","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","28559233.513581","32706671.3532513","36427565.8263305","42843377.6333896","41244119.0671638","75243335.0855521","80531523.9504346","80418266.6037277","74126417.4240654","67376314.8209807","75731286.1257543","74983147.8992997","73684380.9890831","64067168.7319199","","77400012.9057318","76607547.9509168","105621650.6442","151720574.077699","279906748.444403","298371823.042775","241100530.928451","218076013.93371","143551937.983951","334626312.615824","730515187.176777","747124495.372998","900501835.022531","870999493.37471","876416967.448114","776823853.977499","694427330.389649","890671753.118613","784732634.297165","846611423.596831","",
"Latvia","LVA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431548248.516121","545180175.240108","505698673.401434","654065759.010227","760203617.935322","801227645.079307","871996322.655646","850907141.263873","1148744863.04159","1241415721.85243","1432442217.92942","1911976243.46184","2232131849.18389","4353371312.07914","5553370450.1811","5027632164.04795","6631801441.31899","7256165273.87978","5997271524.81066","7110871159.69827","7595712929.61742","2971200824.94263","3220216161.48029","3267870154.90789","4337301160.77037","4097739285.82853","",
"Macao SAR, China","MAC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","67950522.5525978","64198331.4419683","103053911.653807","174059038.741041","221365693.539563","354620866.342483","520624844.411252","650685700.737487","1301729869.41305","1569065634.34806","1966349230.24805","2256563500.53362","2422172297.80611","2532769529.53705","2462574718.98144","2857387350.24797","3323014302.25176","3508440974.68654","3800343591.27577","4343370556.09048","5436107122.79169","6689436716.70569","9132102574.35142","13229919966.1443","15930121266.7869","18350321740.6545","23726490181.8908","34026184616.5378","16600225450.9018","16145878199.0284","16444386287.6882","18890787008.0417","19491696000","20169663000","20281241000","",
"St. Martin (French part)","MAF","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","156130000","145130000","81130000","19010000","77800000","65700000","54600000","64000000","93000000","119300000","150660007.60291","213650996.198525","240597925.15061","390957098.84661","352385146.742508","467083047.730459","505337204.230039","618402199.140679","557036621.859858","398612198.046849","229676094.701301","217584646.951104","106680521.384788","48686146.6988366","115087873.462214","211350971.82978","411142490.317638","547470993.527203","488499382.342892","2066493790.10115","3100162740.1336","3584034196.37824","3654916972.39333","4351696413.5033","3601133295.04941","3794028441.31418","3992744580.81473","4435029463.66241","5689359141.57326","4823173054.82376","8473862876.9561","10132656834.9756","13851145172.1823","16336624021.6054","16187424949.2611","20340718461.3579","24123275214.4397","22103775203.8162","22797349592.7924","22713297147.5582","19082292656.0906","15958824585.6826","17944085607.4903","19416547581.2067","21996701264.8606","24282138815.762","25268147247.8717","23549728686.8952","",
"Monaco","MCO","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2452050.05156269","76335740.6815104","179920345.917025","257008835.963421","311957990.338417","365985641.666854","143562514.448296","185700972.170735","222490325.115233","228532262.248502","268855942.32755","302270799.145864","470258874.786485","597448067.48296","775478571.97928","1333684646.72926","1672406461.42833","1480265227.43451","1717685352.56472","1964977529.09624","2511050590.06574","2817768124.6851","2153803424.5865","1754245816.82574","2203196271.29037","2800178703.43851","2992183372.12576","",
"Madagascar","MDG","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","42882000","30582000","19382000","37122000","46345062.7131481","52241642.7066301","67901725.093916","49408139.4781921","35577005.9247934","42161006.613332","68920781.313251","59221295.5148927","5039519.96422063","9100000","26521651.8852826","19959209.2954003","29225634.7171917","58899720.6417429","48443936.7311072","114524463.934045","185199306.274738","223721112.621281","245265708.203012","92084945.4410949","88857217.2395543","84427500.1031254","80642850.0808044","71640029.0217707","108960783.853207","240880919.486017","281600527.28725","171378012.996065","227186728.905518","285182984.805489","398349960.538685","363272345.666928","414272747.15771","503524275.988023","481286830.746363","583182459.275841","846677005.492943","982306552.811993","982078789.679611","1022970696.36859","1134559589.73412","1052810915.82789","776146662.956508","773817323.366607","832008813.363757","1183690792.01019","1600175022.31326","1739588290.28962","",
"Maldives","MDV","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","1145419.14069351","8406398.35471126","4541130.18946881","5129802.09569767","4591968.3655536","6914463.93404523","8194186.61067684","21586913.9158402","24766283.2812048","24378453.1447838","23468608.6197771","28193754.5890797","26149829.0638764","31220395.6245447","47951938.1027696","76166932.7152044","98305132.2373818","118535050.808558","127116487.326909","122801161.555359","95341539.7229646","135638964.305387","162249406.494619","206512419.647146","189032878.759004","234391281.656725","311434223.999269","243588884.459026","275592740.857577","364318809.301568","348650244.811204","318266639.460594","381885325.263222","627407042.492066","575758077.44507","477936678.56819","598201001.746116","722068698.776903","",
"Middle East & North Africa","MEA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","306000000","301000000","333000000","409000000","418000000","379500000","454990000","420000000","491920000","493390000","568100000","752095434.777804","975883557.076037","1160211834.57653","1237633576.91076","1383459717.88937","1187999175.10079","1648897138.20623","1841512129.10122","2071708724.95516","2959892457.55668","4074353726.2441","833890593.80924","3912918651.64416","7272038649.66628","4906395430.57996","5669819248.22331","12464081799.9972","5278683303.95231","6329105106.84154","9862895477.37264","17725518316.6688","18941965806.3718","25109605164.3518","6278238053.264","16846808910.2877","19432723330.5341","28797466855.6517","31799031085.6572","31782190512.9215","35508841926.0105","44740742121.561","50594446759.7124","58955641644.4202","64140696567.4203","74054137348.6702","76270546023.3582","87109236213.9551","95126103498.6517","99589209742.5811","120264990360.51","143990797078.067","160413365459.751","175432415284.167","190923190993.428","173457747218.176","173535819121.603","170458364362.543","171444902467.495","",
"Marshall Islands","MHL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104586229.81857","149047088.99815","257486186.238718","239545652.233432","256995720.413626","306112541.716241","429918011.704784","429378053.252449","745166613.515375","722028577.895241","897665690.857271","904966003.652673","1228513778.3209","1750597273.22345","2082249976.25835","1920336861.04304","2050909752.33782","1970032027.75759","2331410160.58149","2528174447.44851","2484610921.49427","2700537531.89497","2238719703.78268","2498498074.48597","2514734182.10472","3000056565.54756","",
"Mali","MLI","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","59300000","59300000","66700000","69100000","71500000","78900000","90200000","89500000","138700000","127010000","148200000","184745165.852066","261712599.761047","310413933.302387","386678314.328785","485778082.947107","607805088.847585","719551824.524381","925140092.270174","1012716612.91501","990101943.772928","1073844544.59639","1083623988.23186","1112297497.84076","990223144.772271","986943497.363796","1145363582.98778","1414600204.28719","1364710682.1332","1355148332.32581","1431763124.72436","1333286634.05284","1268341551.28082","1362442867.70356","1849634580.43249","1604472882.05634","1619839724.37276","1487565730.32252","1662710867.13178","1788027024.62699","1470184013.84209","1666165881.29433","2209325929.85996","2728692460.61478","2731984057.53772","2576428779.69299","2976773160.26694","3785427062.06583","368291199.326502","532092639.961921","535797024.409551","499787920.742163","688260045.960483","584888291.286177","615634496.55437","568517422.679452","673601487.752481","829102350.762179","1020768779.12178","",
"Myanmar","MMR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","121690000","94990000","112100000","142700000","131000000","96910000","100310000","71420000","68920000","45620000","31400000","48843428.6955577","40201731.7258583","91889486.7141438","182368054.277472","132800388.669664","118329919.495335","103286050.25155","96352051.9082728","203265114.418418","260574473.901072","229022524.865822","104342784.039737","89360100.5154794","62112456.509878","33921968.3655536","33100000","27241866.1067684","77434569.5792009","263378232.186506","312796688.053947","258385956.028551","280113750.051563","302916579.486201","422048837.304362","561146420.306573","229188718.954549","249813064.019257","314918680.962807","265462974.837735","222987555.090852","400458801.130051","469988328.504307","550224170.680025","672134265.912112","770729162.736186","1235606375.35429","3088878881.68998","3717455596.43089","5251693589.24314","5716855816.89603","7003907903.01112","6964023905.37492","8554063723.11893","4227646938.8808","4350888942.14029","4618587873.75254","4910970480.80223","5346885782.45813","",
"Middle East & North Africa (excluding high income)","MNA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","688838319.209949","435670237.195004","572613016.575366","556155216.851418","392694640.34694","458665566.358864","583975007.21015","661395353.589227","681662465.324835","793838337.206649","1016162256.68628","1202727764.78899","",
"Mongolia","MNG","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16352500.1031254","59735712.5202011","81387888.0384465","117028100.510162","107436413.624912","175711634.050775","94086532.9512894","136489707.256884","178768461.291911","155631285.12037","218505216.164622","196882127.168395","193737293.021407","333150649.734728","583395917.9359","801746766.06474","561481849.446504","1294473002.02796","2196704534.64351","2275162784.48304","3930295834.82685","2095810238.98785","1540359614.36218","1246502182.72512","1240062123.4199","2839235472.592","2779931759.30349","",
"Northern Mariana Islands","MNP","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","55294036.6024478","45886268.1273836","56746936.2195836","118022757.851833","173596742.639969","203495525.249972","231744264.266615","240557217.239554","233365000.206251","187240821.663363","177505720.92385","195318936.152501","344062454.704414","517354652.817244","608498397.656015","654007640.526746","723179361.333547","713224219.870017","802498122.586326","937499604.231933","1130955247.48723","1053820108.82852","1155731241.59491","1444691332.98989","1577732160.97306","2099266029.78412","2159394787.79537","2468771604.1521","2770241526.17886","3142333833.19953","3009982304.35887","2411423723.09729","2022453331.38461","3179155885.14058","3077657824.29144","",
"Mauritania","MRT","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","7900000","10100000","10450000","9850000","7770000","8800000","7420000","3570000","3180000","7504576.30064012","13459437.6018234","42243163.0419726","103811969.247284","47725239.4020571","81982579.4999275","50016680.43428","79498929.1030237","113673011.818673","139900000","161803629.212123","139111031.074549","105932869.183618","77529406.287093","59216783.831283","48219151.5907673","71808358.7510108","55567284.7896005","82418274.7654217","54110914.6263391","67614434.4791086","61182500.3093762","44559476.5223351","39673889.0472013","85456192.101414","141217938.777623","200751636.371487","48755773.6812578","35280000","46246077.9554015","36653570.3715736","70141786.0217224","27022883.3001082","33727016.7291556","64468252.9793491","187185036.06378","197825712.520998","188595949.427061","225351721.083112","271688466.196257","484718210.555567","949499710.793157","984050730.460926","621518343.480939","810079358.346095","835289254.487379","858912970.854327","919552858.830821","",
"Mauritius","MUS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","33050000","46190000","51697737.3737341","70118316.0638601","66825994.3443947","131073692.643376","165977215.01422","89513781.7726107","66318133.2331011","45820529.1984035","29177225.9630057","90660000","35059948.3279326","37956313.7479028","17884695.5976597","23578020.9569767","29944920.913884","136027134.417086","343470003.26292","441979445.304195","517830245.223014","737597596.136063","893234274.986053","820067623.028587","757027853.773273","747574042.974994","863310604.047996","896105091.684018","693250742.034023","559006137.226051","730978607.284471","897435313.179955","835621197.51268","1227371781.41042","1577284274.66079","1605920912.54706","1339904337.82123","1269634204.14132","1780302289.90601","1742653924.22182","2178769753.10442","2441835607.0817","2582676512.87377","2836687539.14535","3340205403.76468","3614701310.24131","3956976708.3633","4504179661.12085","5465932736.63058","5840628543.70215","",
"Malawi","MWI","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","25227000","21410000","22500000","22510000","21010000","29200000","31920015.2058195","36237163.0281279","66642983.9074407","81791077.9301277","61458203.2794107","26217493.8190651","87490937.7638367","74796198.1868811","69507863.0290971","68388262.377928","49054452.8376801","22661186.8376901","15401337.489558","56600058.3273214","44948488.5764499","24603615.5248125","51831054.3489055","145573286.727402","100312268.510001","137160824.714402","153203034.373257","39949511.735669","56875551.8585009","42796672.1958808","110007112.289944","220537333.986479","142179549.180048","255440895.528303","246425647.540579","242980756.229229","202505202.402404","161474518.622774","122037174.686597","128050843.224175","158645871.485267","133771791.846069","216611430.867936","242775848.999834","149356594.709464","307358138.602841","197429644.13814","223175827.884783","413104344.064299","600619340.098287","678760478.271052","608344217.598916","770431046.225973","759614761.931253","",
"Malaysia","MYS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","471000000","472000000","528390000","547200000","586400000","","","425690000","450010000","556620000","616260000","754658541.978892","907123174.75829","1275223716.90599","1547074244.74273","1456140830.38929","2404130148.52637","2783852971.30345","3243313192.26701","3914949362.02125","4387359182.04393","4098037852.13357","3767777977.84825","3783721248.25914","3723276350.732","4911839191.56415","6027385429.28088","7435328845.63549","6526499091.65534","7782965043.236","9754081703.20525","10885603985.1807","17227521663.2062","27249214748.1061","25422898220.8837","23774418341.4396","27009401287.2574","20788220334.0206","25559370024.57","30588151965.9178","28329830063.5298","29522298173.9213","33360665887.9318","43821705990.9861","65881086884.2326","69857980074.6077","82132321883.1742","101019281444.723","91148849564.9209","95431679214.866","104883688469.784","131780414231.728","137783902665.941","133444437251.858","114571975075.857","93978542267.7486","93071810074.1533","100877834680.702","99850469255.3702","",
"North America","NAC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49717500.1031254","133694471.169385","202621731.256651","220986649.546325","193866390.030945","250531564.969129","260253246.031131","305489557.293461","259836317.576792","234251046.833656","323133447.622758","325217778.017771","345060355.267101","312104907.411467","449578847.200303","896022010.407354","1292933974.64599","2050927526.8344","1695691125.42722","1786689867.90836","1745866242.29235","1511161812.62397","1177200513.39186","1688180787.14781","1833673822.03675","2432221196.06343","2149916908.24883","",
"New Caledonia","NCL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","190000000","208000000","219000000","195260000","92260000","97270000","112360000","202160000","408251560.768961","355471038.557593","558758429.452631","5602478427.07708","5585609562.30902","5179842119.24904","4232234051.42271","1886654603.51189","5547898026.01849","10234800373.239","3895367135.50454","1612543479.02942","989896299.038786","1462311804.67395","1667219244.28822","1081354727.04366","1165255358.99218","651148026.537121","1765591373.82711","3864294618.08766","4435100130.16922","967110000.412502","1372067195.7463","1385879649.19862","1443416271.06349","4075717078.01769","7581882901.75295","7100827100.24429","5450323690.52047","9910901047.5379","10456642866.0477","7331336989.09119","7128436636.0012","16955637969.1635","28279620717.2055","42298743133.3081","51334248335.6826","53001765306.5368","44762711038.1048","34919355115.6973","35211854535.7376","46405236531.6587","45427272137.5804","36668710874.4871","28283230144.31","27232964319.3379","39608525296.3652","42838869124.791","",
"Nicaragua","NIC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","11380000","13140000","16610000","31590000","38610000","56940000","57230000","31280000","47650000","43720000","48590000","58105439.9913093","80113162.1592239","116258232.10916","104491229.255964","121589909.86555","146051555.348528","148329466.503789","50774133.7784389","146616346.642814","64520000","111429837.279221","171170734.560324","","","","","17414186.6106768","38100000","115800000","106628453.144784","134128608.619777","130482500.309376","55043953.8710167","141007983.90664","136202424.456838","197324475.433975","377939004.144899","350405885.541702","509713757.787291","488462847.062073","379930152.96915","448133642.760811","502061661.819927","668198634.906633","727807750.907584","921891810.938807","1103322447.10909","1140842519.60378","1573082251.39172","1798981293.19797","1892248423.80235","1887214938.20452","1992960773.02599","2276176780.7117","2492262791.93881","2447771381.81086","2757785586.66498","2261143360.12993","",
"Netherlands","NLD","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","409630000","373640000","361640000","497600000","657900000","657200000","717940000","907660000","765730000","809490000","1454330000","1723670051.91648","2726313448.02814","4252739852.76161","4630400853.53764","4884353236.26624","5177801642.43799","5742423548.22825","5087845255.40119","7590774184.40249","11645310360.446","9339082036.99989","10132475330.6239","10170680313.5305","9236747881.72668","10781983743.4095","11191295720.0347","16003065527.9547","16074828248.8461","16508496570.0318","17483662887.1406","17797510477.907","21937303876.1395","31343727621.6455","34532363729.2099","33713766516.0362","26766996986.3337","24865299069.0169","21417781345.0856","9885739246.57154","9642506096.92982","9034321707.96264","9563259232.80909","11167016093.5686","10654802011.4761","8985960846.69697","10802424563.5363","10269699023.4142","11476397025.0888","17870503511.1936","18471183450.9493","20264123069.4659","22050302189.2564","22591403546.113","19307045590.6256","17341291383.3571","13341855978.2734","12892609300.0802","13194707104.824","",
"Norway","NOR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","277420000","272920000","273430000","323330000","356240000","445150000","509360000","658840000","678700000","684960000","787880000","1118396932.98572","1287751343.76011","1533464817.15745","1886631069.33791","2196468249.67229","2189428090.0551","2195606229.52943","2860683415.9221","4215234649.03879","6047998630.79088","6252869092.90229","6873507374.9192","6629180679.16001","9365042718.23684","13916739455.1845","12524557361.8094","14276550775.2983","13267744639.4208","13784839106.8941","15332279113.9691","13232029418.2437","11940371897.6446","19622424597.968","19025518659.5008","22517826603.7626","26516704227.8296","23400343743.2537","19048098632.0912","23807272580.0503","27597385931.5661","23277534836.1791","31999835842.7747","37219980260.0565","44307531918.0843","46985905052.1739","56841568846.0479","60839629829.3958","50949819414.8049","48859300062.3353","53215083706.0825","49397087253.2418","51856399587.6549","58283142155.4752","64800723856.6031","57455936481.5608","60445172369.6599","65923863904.4306","63145471060.2407","",
"Nepal","NPL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","33200000","46060000","56460000","41680000","43080000","54200000","75540000","88700000","96093154.5563142","98358873.0313869","117517757.411687","121313541.317539","95727903.8259791","127511464.491468","139487953.940902","145081731.551357","159160195.169785","182755265.975296","201922901.979448","199248136.307842","133345631.582626","81955809.2175534","55993936.7311072","86745613.0050273","178171487.749862","220278121.677814","211574718.111809","295279865.132094","396953586.805705","467416280.06105","640207576.107604","693599085.405465","586439799.146163","571350266.021696","626242276.618022","756293368.909415","845076570.943094","945404440.309884","1037710713.87279","1017630236.33951","1222483430.83775","1462174023.77965","1498984966.98396","1935487672.74692","2014032856.18907","2457914115.29929","2768556665.84134","2936928714.36241","3630830966.28124","4306561131.5806","5293479759.17911","6027138206.15087","7936841788.67798","8497522915.44336","9167122497.60232","8070410725.84012","",
"Nauru","NRU","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
